CTRIA3  10300001     100103011011020001110200367        
CTRIA3  10300002     100102003671033670110301101        
CTRIA3  10300003     100103368011020036710200368        
CTRIA3  10300004     100103367011020036710336801        
CTRIA3  10300005     100102003681020036910336801        
CTRIA3  10300006     100103368011020036910336901        
CTRIA3  10300007     100102002881020028910328801        
CTRIA3  10300008     100103288011020028910328901        
CTRIA3  10300009     100102003211020030110332101        
CTRIA3  10300010     100103321011020030110330101        
CTRIA3  10300011     100102003211033210110200320        
CTRIA3  10300012     100102003201033210110332001        
CTRIA3  10300013     100103319011020031910200320        
CTRIA3  10300014     100102003201033200110331901        
CTRIA3  10300015     100103192011010019210100172        
CTRIA3  10300016     100101001721031720110319201        
CTRIA3  10300017     100103091011010009110100195        
CTRIA3  10300018     100101001951031950110309101        
CTRIA3  10300019     100103194011031950110100195        
CTRIA3  10300020     100101001951010019410319401        
CTRIA3  10300021     100101001931010019210319201        
CTRIA3  10300022     100101001931031920110319301        
CTRIA3  10300023     100103194011010019410100193        
CTRIA3  10300024     100103193011031940110100193        
CTRIA3  10300025     100103369011020036910200370        
CTRIA3  10300026     100102003701033700110336901        
CTRIA3  10300027     100103272011020027210200273        
CTRIA3  10300028     100102002731032730110327201        
CTRIA3  10300029     100102003021020030310330301        
CTRIA3  10300030     100103303011033020110200302        
CTRIA3  10300031     100103301011020030110200302        
CTRIA3  10300032     100102003021033020110330101        
CTRIA3  10300033     100103334011020033310200334        
CTRIA3  10300034     100103333011020033310333401        
CTRIA3  10300035     100102003351033340110200334        
CTRIA3  10300036     100103335011033340110200335        
CTRIA3  10300037     100102003501020035110335001        
CTRIA3  10300038     100102003511033510110335001        
CTRIA3  10300039     100103320011033210110100320        
CTRIA3  10300040     100101003201033210110100321        
CTRIA3  10300041     100103319011033200110100320        
CTRIA3  10300042     100101003201010031910331901        
CTRIA3  10300043     100102001941031940110319301        
CTRIA3  10300044     100103193011020019310200194        
CTRIA3  10300045     100103192011031720110200192        
CTRIA3  10300046     100102001921031720110200172        
CTRIA3  10300047     100103193011031920110200192        
CTRIA3  10300048     100102001921020019310319301        
CTRIA3  10300049     100102001721031720110200204        
CTRIA3  10300050     100102002041031720110320401        
CTRIA3  10300051     100101002191032200110100220        
CTRIA3  10300052     100103219011032200110100219        
CTRIA3  10300053     100102002191032200110321901        
CTRIA3  10300054     100102002201032200110200219        
CTRIA3  10300055     100101002201032200110100221        
CTRIA3  10300056     100101002211032200110322101        
CTRIA3  10300057     100102002211032200110200220        
CTRIA3  10300058     100103221011032200110200221        
CTRIA3  10300059     100103222011032210110200221        
CTRIA3  10300060     100102002211020022210322201        
CTRIA3  10300061     100103369011033700110100370        
CTRIA3  10300062     100101003701010036910336901        
CTRIA3  10300063     100101003681033680110336901        
CTRIA3  10300064     100103369011010036910100368        
CTRIA3  10300065     100102002551020025610325601        
CTRIA3  10300066     100103255011020025510325601        
CTRIA3  10300067     100102002531020025410325401        
CTRIA3  10300068     100103253011020025310325401        
CTRIA3  10300069     100103254011020025410200255        
CTRIA3  10300070     100103254011020025510325501        
CTRIA3  10300071     100103275011020027510200253        
CTRIA3  10300072     100103275011020025310325301        
