CTRIA3  10100001     100110001631010035311000162        
CTRIA3  10100002     100110001641010037911000163        
CTRIA3  10100003     100110001651010037811000164        
CTRIA3  10100004     100110001661010037311000165        
CTRIA3  10100005     100110001671010037411000166        
CTRIA3  10100006     100110001681010037511000167        
CTRIA3  10100007     100110001691010037611000168        
CTRIA3  10100008     100110000011010037711000169        
CTRIA3  10100009     100101000031010037711000001        
CTRIA3  10100010     100101000031010000410100360        
CTRIA3  10100011     100101003761100016910100377        
CTRIA3  10100012     100101000031010036010100377        
CTRIA3  10100013     100101003771010036010100376        
CTRIA3  10100014     100101003611010037610100360        
CTRIA3  10100015     100101003621010037510100361        
CTRIA3  10100016     100101003631010037410100362        
CTRIA3  10100017     100101003641010037310100363        
CTRIA3  10100018     100101003651010037810100364        
CTRIA3  10100019     100101003661010037810100365        
CTRIA3  10100020     100101003441010037910100366        
CTRIA3  10100021     100101003531010037910100344        
CTRIA3  10100022     100110001631010037910100353        
CTRIA3  10100023     100101003751010037610100361        
CTRIA3  10100024     100101003751010036210100374        
CTRIA3  10100025     100101003741010036310100373        
CTRIA3  10100026     100101003731010036410100378        
CTRIA3  10100027     100101003781100016510100373        
CTRIA3  10100028     100101003731100016610100374        
CTRIA3  10100029     100101003741100016710100375        
CTRIA3  10100030     100101003751100016810100376        
CTRIA3  10100031     100101003661010037910100378        
CTRIA3  10100032     100101003781010037911000164        
CTRIA3  10100033     100101003661010035910100344        
CTRIA3  10100034     100101003651010040010100366        
CTRIA3  10100035     100101003641010038010100365        
CTRIA3  10100036     100101003631010038110100364        
CTRIA3  10100037     100101003621010038210100363        
CTRIA3  10100038     100101003611010038310100362        
CTRIA3  10100039     100101003601010038410100361        
CTRIA3  10100040     100101000041010038510100360        
CTRIA3  10100041     100101000051010038510100004        
CTRIA3  10100042     100101000061010038610100005        
CTRIA3  10100043     100101000071010038710100006        
CTRIA3  10100044     100101000081010038810100007        
CTRIA3  10100045     100101000091010038910100008        
CTRIA3  10100046     100101000101010039010100009        
CTRIA3  10100047     100101000101010001110100367        
CTRIA3  10100048     100101003681010039010100367        
CTRIA3  10100049     100101003691010039110100368        
CTRIA3  10100050     100101003701010039210100369        
CTRIA3  10100051     100101003711010039310100370        
CTRIA3  10100052     100101003721010039410100371        
CTRIA3  10100053     100101003481010039510100372        
CTRIA3  10100054     100101003541010039510100348        
CTRIA3  10100055     100101003551010039610100354        
CTRIA3  10100056     100101003561010039710100355        
CTRIA3  10100057     100101003571010039810100356        
