GRID    10100288        61.6608 28.3649 2.87671 
GRID    10100289        61.8719 29.3952 2.9618  
GRID    10100290        62.0829 30.4254 3.04689 
GRID    10100291        62.294  31.4556 3.13196 
GRID    10100292        67.2755 25.8547 2.3944  
GRID    10100293        62.5539 26.1441 2.90159 
GRID    10100294        63.8933 26.062  2.93499 
GRID    10100295        65.2359 25.9796 2.79379 
GRID    10100296        65.9553 20.7334 2.10587 
GRID    10100297        66.0824 21.7688 2.19268 
GRID    10100298        66.2092 22.8015 2.27928 
GRID    10100299        66.3359 23.8343 2.36588 
GRID    10100300        66.4627 24.867  2.45248 
GRID    10100301        60.0683 20.5916 2.23466 
GRID    10100302        60.2748 21.5994 2.3179  
GRID    10100303        60.4676 22.5404 2.39563 
GRID    10100304        60.6603 23.4814 2.47336 
GRID    10100305        60.8531 24.4223 2.55108 
GRID    10100306        61.0459 25.3633 2.6288  
GRID    10100307        66.7037 20.7515 1.95536 
GRID    10100308        61.2499 20.6203 2.43675 
GRID    10100309        62.4284 20.6486 2.51583 
GRID    10100310        63.606  20.6769 2.47658 
GRID    10100311        64.7827 20.7052 2.32297 
GRID    10100312        65.3766 16.0196 1.71062 
GRID    10100313        65.4926 16.9647 1.78986 
GRID    10100314        65.6084 17.9075 1.86891 
GRID    10100315        65.7241 18.8503 1.94797 
GRID    10100316        65.8399 19.7932 2.02703 
GRID    10100317        59.014  15.4448 1.8095  
GRID    10100318        59.237  16.5333 1.89941 
GRID    10100319        59.4482 17.5646 1.98461 
GRID    10100320        59.6595 18.5958 2.0698  
GRID    10100321        59.8708 19.6271 2.15499 
GRID    10100322        66.1817 16.0924 1.55454 
GRID    10100323        60.09   15.5418 2.00883 
GRID    10100324        61.1449 15.6371 2.10866 
GRID    10100325        62.2074 15.7332 2.12743 
GRID    10100326        63.2674 15.829  2.05103 
GRID    10100327        64.3248 15.9246 1.90129 
GRID    10100328        64.8483 11.7159 1.34975 
GRID    10100329        64.9806 12.7939 1.44013 
GRID    10100330        65.1127 13.8699 1.53035 
GRID    10100331        65.2448 14.9459 1.62058 
GRID    10100332        58.0508 10.7433 1.42108 
GRID    10100333        58.2538 11.7343 1.50295 
GRID    10100334        58.4468 12.6762 1.58077 
GRID    10100335        58.6398 13.6181 1.65859 
GRID    10100336        58.8327 14.5601 1.7364  
GRID    10100337        65.7049 11.8385 1.1886  
GRID    10100338        59.0374 10.8842 1.61497 
GRID    10100339        60.0095 11.0233 1.72706 
GRID    10100340        60.985  11.1629 1.77673 
GRID    10100341        61.9572 11.3021 1.75525 
GRID    10100342        62.9262 11.4408 1.66201 
GRID    10100343        63.8983 11.58   1.51876 
GRID    10100344        64.3659 7.78625 1.02024 
GRID    10100345        64.4868 8.77174 1.10287 
GRID    10100346        64.6074 9.75378 1.18522 
GRID    10100347        64.728  10.7358 1.26756 
GRID    10100348        57.1711 6.44859 1.06626 
GRID    10100349        57.3603 7.37247 1.14258 
GRID    10100350        57.5354 8.22744 1.21322 
GRID    10100351        57.7106 9.08241 1.28386 
GRID    10100352        57.8857 9.93737 1.3545  
GRID    10100353        65.2696 7.95428 0.854461
GRID    10100354        58.2201 6.64364 1.27549 
GRID    10100355        59.2495 6.83502 1.39736 
GRID    10100356        60.2834 7.02724 1.4536  
GRID    10100357        61.3128 7.21863 1.43488 
GRID    10100358        62.3378 7.4092  1.34059 
GRID    10100359        63.367  7.60055 1.19341 
GRID    10100360        63.5295 0.9737120.449004
GRID    10100361        63.6491 1.94742 0.530652
GRID    10100362        63.7686 2.92114 0.612299
GRID    10100363        63.8881 3.89485 0.693945
GRID    10100364        64.0077 4.86856 0.77559 
GRID    10100365        64.1272 5.84227 0.857238
GRID    10100366        64.2467 6.81598 0.938885
GRID    10100367        56.0407 0.93109 0.610369
GRID    10100368        56.2315 1.86217 0.687305
GRID    10100369        56.4222 2.79325 0.764237
GRID    10100370        56.613  3.72432 0.841166
GRID    10100371        56.8037 4.65538 0.918093
GRID    10100372        56.9944 5.58644 0.99502 
GRID    10100373        64.8472 4.53804 0.568519
GRID    10100374        64.7152 3.4607  0.478097
GRID    10100375        64.6564 2.52145 0.387966
GRID    10100376        64.5784 1.61152 0.304883
GRID    10100377        64.6092 0.7930290.210145
GRID    10100378        65.026  5.6657  0.654996
GRID    10100379        65.1422 6.86038 0.761321
GRID    10100380        63.3049 5.54812 0.986636
GRID    10100381        63.1974 4.49162 0.893978
GRID    10100382        63.1031 3.43959 0.799274
GRID    10100383        62.764  2.55911 0.768483
GRID    10100384        62.596  1.69192 0.707114
GRID    10100385        62.692  0.7237430.58637 
GRID    10100386        61.7491 0.9869790.777155
GRID    10100387        60.7342 0.9771530.909042
GRID    10100388        59.6162 1.0805  0.986994
GRID    10100389        58.4898 0.9795660.956068
GRID    10100390        57.2795 0.9282660.840191
GRID    10100391        57.1901 1.95104 0.881089
GRID    10100392        57.2221 3.08638 0.94179 
GRID    10100393        57.4065 3.96892 1.01487 
GRID    10100394        57.6532 5.09546 1.11001 
GRID    10100395        57.9291 5.88154 1.19295 
GRID    10100396        58.9679 5.90176 1.31523 
GRID    10100397        59.8603 5.91394 1.36303 
GRID    10100398        60.8446 6.2654  1.37971 
GRID    10100399        62.0029 6.64337 1.30937 
GRID    10100400        63.1717 6.6077  1.12353 
GRID    10100401        56.0457 3.43755 0.665479
GRID    10100402        58.6383 8.37536 1.42594 
GRID    10100403        58.6166 9.18817 1.46539 
GRID    10100404        58.7232 10.1627 1.53087 
GRID    10100405        59.8606 10.1926 1.66181 
GRID    10100406        60.7286 10.2014 1.70069 
GRID    10100407        61.6114 10.17   1.67778 
GRID    10100408        62.588  10.3593 1.60007 
GRID    10100409        63.6292 10.487  1.45143 
GRID    10100410        63.6057 8.54948 1.25056 
GRID    10100411        62.6837 8.53146 1.40382 
GRID    10100412        61.6562 8.34499 1.50975 
GRID    10100413        60.6162 8.07049 1.53512 
GRID    10100414        59.5715 7.81222 1.48421 
GRID    10100415        58.4271 7.59932 1.35524 
GRID    10100416        65.6047 10.51   1.06458 
GRID    10100417        65.329  9.23212 0.981245
GRID    10100418        59.4663 13.8939 1.83339 
GRID    10100419        59.8616 14.7201 1.93382 
GRID    10100420        60.812  14.8455 2.03541 
GRID    10100421        61.9615 14.731  2.05159 
GRID    10100422        63.0155 14.542  1.95614 
GRID    10100423        64.0689 14.7358 1.82101 
GRID    10100424        64.1644 12.5395 1.57196 
GRID    10100425        63.287  12.6931 1.73617 
GRID    10100426        62.3012 12.4011 1.82743 
GRID    10100427        61.4503 12.3948 1.8717  
GRID    10100428        60.4301 12.0156 1.8207  
GRID    10100429        59.3164 11.9463 1.71038 
GRID    10100430        66.0798 14.8147 1.43635 
GRID    10100431        65.9196 13.5722 1.33366 
GRID    10100432        65.9102 12.6646 1.2372  
GRID    10100433        64.5113 18.7169 2.16149 
GRID    10100434        64.4304 17.7628 2.07568 
GRID    10100435        64.6311 16.7118 1.92966 
GRID    10100436        63.6864 17.014  2.11368 
GRID    10100437        62.762  17.0694 2.21515 
GRID    10100438        61.6473 16.9697 2.22431 
GRID    10100439        60.4643 16.7254 2.12142 
GRID    10100440        60.9472 18.713  2.29145 
GRID    10100441        60.8943 19.7196 2.34297 
GRID    10100442        62.113  19.4254 2.41764 
GRID    10100443        63.2831 19.4301 2.38956 
GRID    10100444        64.5099 19.732  2.2669  
GRID    10100445        66.4871 20.0389 1.92167 
GRID    10100446        66.5777 19.3073 1.82395 
GRID    10100447        66.4386 18.4558 1.75945 
GRID    10100448        66.3423 17.6201 1.68809 
GRID    10100449        66.3528 16.8454 1.60201 
GRID    10100450        61.8411 22.6599 2.61999 
GRID    10100451        61.8449 23.6203 2.67834 
GRID    10100452        61.8082 24.5667 2.72821 
GRID    10100453        62.2407 25.3195 2.82123 
GRID    10100454        63.4183 25.2009 2.87363 
GRID    10100455        65.0055 24.9867 2.72735 
GRID    10100456        65.1998 23.9184 2.5875  
GRID    10100457        65.054  22.642  2.4791  
GRID    10100458        65.0638 21.5708 2.36544 
GRID    10100459        63.9167 21.8329 2.55479 
GRID    10100460        62.807  21.9045 2.61599 
GRID    10100461        61.6026 21.6543 2.53545 
GRID    10100462        67.1288 24.5802 2.28555 
GRID    10100463        66.9699 23.4364 2.19332 
GRID    10100464        66.8855 22.3599 2.09342 
GRID    10100465        66.9    21.4984 1.99716 
GRID    10100466        62.687  28.421  3.05279 
GRID    10100467        62.7    29.7666 3.12979 
GRID    10100468        63.1499 31.2463 3.26922 
GRID    10100469        64.1116 31.2996 3.34476 
GRID    10100470        65.197  31.2366 3.31147 
GRID    10100471        66.3574 31.0342 3.13374 
GRID    10100472        66.3634 30.1165 3.03597 
GRID    10100473        66.1059 29.3146 2.99699 
GRID    10100474        66.1355 28.4733 2.90317 
GRID    10100475        65.942  27.4285 2.82739 
GRID    10100476        65.6744 26.7008 2.79753 
GRID    10100477        64.3277 26.8158 2.97795 
GRID    10100478        62.7996 27.1495 2.98611 
GRID    10100479        67.8475 30.9269 2.83001 
GRID    10100480        67.7518 30.0221 2.75105 
GRID    10100481        67.6675 29.1158 2.66962 
GRID    10100482        67.5312 28.1551 2.59271 
GRID    10100483        67.4525 27.303  2.51605 
GRID    10100484        67.3464 26.5765 2.45851 
GRID    10100485        63.6296 33.46   3.45234 
GRID    10100486        63.7293 34.6499 3.5321  
GRID    10100487        63.9791 35.8911 3.6327  
GRID    10100488        64.2857 36.8997 3.7265  
GRID    10100489        64.7331 37.8251 3.82629 
GRID    10100490        65.9747 37.6226 3.82954 
GRID    10100491        67.1782 37.2304 3.64134 
GRID    10100492        67.0152 36.1848 3.55992 
GRID    10100493        66.886  35.3081 3.49034 
GRID    10100494        66.8537 34.1035 3.36943 
GRID    10100495        66.4599 32.9085 3.31208 
GRID    10100496        65.4366 32.7982 3.43455 
GRID    10100497        64.463  33.0075 3.48003 
GRID    10100498        68.0758 32.7791 2.9852  
GRID    10100499        68.2764 35.0795 3.19462 
GRID    10100500        68.4413 35.9761 3.25877 
GRID    10100501        66.0216 44.9201 4.38496 
GRID    10100502        66.936  44.4644 4.37224 
GRID    10100503        67.8965 44.1183 4.23739 
GRID    10100504        67.7679 43.2087 4.16426 
GRID    10100505        67.6264 42.1249 4.07526 
GRID    10100506        67.3237 41.2263 4.02953 
GRID    10100507        67.2235 40.2021 3.94069 
GRID    10100508        67.1061 39.1968 3.85619 
GRID    10100509        65.9933 39.6482 4.00056 
GRID    10100510        65.0736 40.0865 3.99834 
GRID    10100511        65.3537 41.4428 4.1081  
GRID    10100512        65.6347 42.6767 4.20996 
GRID    10100513        65.798  43.7919 4.29457 
GRID    10100514        69.0355 40.5918 3.64051 
GRID    10100515        68.8034 39.5419 3.57307 
GRID    10100516        67.5001 53.0319 5.02412 
GRID    10100517        68.171  52.3291 4.98901 
GRID    10100518        68.9136 51.6499 4.85032 
GRID    10100519        68.7118 50.5694 4.77081 
GRID    10100520        68.5493 49.4454 4.68097 
GRID    10100521        68.4209 48.3967 4.59372 
GRID    10100522        68.3038 47.2782 4.49757 
GRID    10100523        68.1508 46.175  4.40841 
GRID    10100524        67.307  46.5963 4.53788 
GRID    10100525        66.3893 46.976  4.54638 
GRID    10100526        66.5526 47.9945 4.62477 
GRID    10100527        66.8304 48.9605 4.70886 
GRID    10100528        67.0131 50.0408 4.79293 
GRID    10100529        67.2188 51.0465 4.87377 
GRID    10100530        69.1104 61.8816 5.7212  
GRID    10100531        69.2839 60.9498 5.6652  
GRID    10100532        69.7407 58.8382 5.45463 
GRID    10100533        69.5802 57.7128 5.36443 
GRID    10100534        69.3916 56.7284 5.29161 
GRID    10100535        69.2537 55.7053 5.20865 
GRID    10100536        69.1716 54.8209 5.13215 
GRID    10100537        69.2587 53.6954 5.00615 
GRID    10100538        68.4912 54.2344 5.13763 
GRID    10100539        68.0338 55.1324 5.20006 
GRID    10100540        68.3417 56.039  5.27826 
GRID    10100541        68.508  57.0324 5.35576 
GRID    10100542        68.6652 58.0119 5.43189 
GRID    10100543        68.8312 59.0219 5.51053 
GRID    10100544        69.1208 59.965  5.58834 
GRID    10100545        70.4429 61.9449 5.66662 
GRID    10100546        70.2216 62.9124 5.79265 
GRID    10100547        70.4319 65.9781 6.0547  
GRID    10100548        70.635  67.1081 6.1421  
GRID    10100549        70.8162 68.2392 6.23068 
GRID    10100550        70.983  69.478  6.32921 
GRID    10100551        70.3083 64.8821 5.96611 
GRID    10100552        69.9155 63.8717 5.89459 
GRID    10100553        71.7797 74.2734 6.70338 
GRID    10100554        71.996  75.5284 6.80083 
GRID    10100555        72.3636 77.7075 6.97032 
GRID    10100556        71.6288 73.0189 6.60214 
GRID    10100557        59.4231 9.53897 1.5836  
GRID    10100558        60.2572 13.7349 1.92065 
GRID    10100559        67.8826 50.1958 4.8198  
GRID    10100560        67.6648 48.9926 4.72667 
GRID    10100561        67.4887 47.7548 4.62878 
GRID    10100562        62.411  5.8471  1.17182 
GRID    10100563        62.3672 4.96397 1.08818 
GRID    10100564        62.4161 3.95987 0.976563
GRID    10100565        61.952  3.00154 0.951703
GRID    10100566        61.5614 2.01371 0.908879
GRID    10100567        60.4575 1.9877  1.02669 
GRID    10100568        59.2577 1.97966 1.05702 
GRID    10100569        58.1189 1.79725 0.983311
GRID    10100570        57.935  2.64532 1.01677 
GRID    10100571        61.322  4.88525 1.21832 
GRID    10100572        61.581  3.97154 1.10046 
GRID    10100573        60.9684 2.89947 1.06669 
GRID    10100574        58.9447 2.83777 1.10835 
GRID    10100575        58.663  5.08383 1.23738 
GRID    10100576        59.5259 4.89095 1.27839 
GRID    10100577        60.4453 5.08296 1.29552 
GRID    10100578        61.4177 5.77822 1.29287 
GRID    10100579        60.3727 9.19568 1.6183  
GRID    10100580        61.1826 9.15546 1.61141 
GRID    10100581        62.2647 9.40597 1.54703 
GRID    10100582        63.4207 9.56984 1.39156 
GRID    10100583        59.6729 8.65634 1.54725 
GRID    10100584        61.1446 14.0028 1.99256 
GRID    10100585        62.8328 13.4834 1.87509 
GRID    10100586        63.9654 13.7125 1.73164 
GRID    10100587        60.7411 12.9192 1.89933 
GRID    10100588        59.5746 12.8174 1.79208 
GRID    10100589        63.358  18.2919 2.27724 
GRID    10100590        62.2085 18.232  2.32915 
GRID    10100591        60.8389 17.7111 2.22027 
GRID    10100592        64.1021 23.0989 2.65549 
GRID    10100593        63.0507 23.0645 2.70673 
GRID    10100594        64.0151 24.2448 2.76944 
GRID    10100595        65.2    29.8168 3.17798 
GRID    10100596        65.1349 28.9858 3.10556 
GRID    10100597        65.3663 28.1447 2.99343 
GRID    10100598        63.581  27.7293 3.068   
GRID    10100599        63.5386 30.1306 3.23528 
GRID    10100600        64.2794 29.5254 3.21032 
GRID    10100601        64.3188 28.4633 3.12151 
GRID    10100602        63.4904 28.9188 3.1498  
GRID    10100603        68.0437 51.3715 4.91303 
GRID    10100604        59.0209 4.00622 1.19314 
GRID    10100605        59.8349 3.87815 1.20784 
GRID    10100606        60.6735 3.89113 1.18184 
GRID    10100607        58.1825 4.40978 1.14741 
GRID    10100608        64.5598 35.2765 3.64537 
GRID    10100609        66.0336 35.9716 3.67455 
GRID    10100610        66.1069 34.8864 3.56271 
GRID    10100611        66.0475 33.8076 3.46447 
GRID    10100612        66.1281 40.7045 4.08383 
GRID    10100613        66.3543 41.7304 4.16288 
GRID    10100614        66.7404 43.4741 4.29616 
GRID    10100615        66.8198 42.6065 4.21679 
GRID    10100616        65.3603 35.1265 3.64413 
GRID    10100617        65.0259 36.1592 3.727   
GRID    10100618        65.2795 36.9836 3.79351 
GRID    10100619        64.4715 34.193  3.5656  
GRID    10100620        67.2559 52.0477 4.94107 
GRID    10100621        65.2334 33.904  3.54579 
GRID    10100622        62.8987 24.228  2.79194 
GRID    10100623        64.7185 27.5024 3.00848 
GRID    10100624        66.3021 36.8301 3.72787 
GRID    10100625        58.2586 3.51614 1.10257 
GRID    10100626        64.494  30.504  3.2858  
GRID    10100627        69.9636 60.0544 5.54565 
GRID    10100628        61.9212 13.6015 1.95851 
GRID    10100629        59.9565 2.89773 1.12819 
GRID    10100630        65.546  30.5286 3.20604 
GRID    10200003        64.355  0.      -0.02159
GRID    10200004        63.41   0.      -0.12805
GRID    10200005        62.33   0.      -0.27443
GRID    10200006        61.25   0.      -0.41481
GRID    10200007        60.17   0.      -0.52135
GRID    10200008        59.09   0.      -0.56546
GRID    10200009        58.01   0.      -0.54918
GRID    10200010        56.93   0.      -0.48478
GRID    10200011        55.85   0.      -0.36088
GRID    10200091        71.87   78.2    6.76305 
GRID    10200092        73.01   78.2    6.82215 
GRID    10200170        71.913  69.2638 6.02795 
GRID    10200171        72.0768 68.7064 6.00628 
GRID    10200172        70.809  73.0209 6.28963 
GRID    10200173        71.1188 71.9668 6.1651  
GRID    10200174        71.4774 70.7465 6.07948 
GRID    10200175        72.0362 70.2669 6.11711 
GRID    10200176        72.1581 71.2601 6.20538 
GRID    10200177        72.28   72.253  6.29362 
GRID    10200178        72.4018 73.2456 6.38184 
GRID    10200179        72.523  74.2327 6.46957 
GRID    10200180        72.6447 75.2244 6.5577  
GRID    10200181        72.7664 76.2155 6.64579 
GRID    10200182        72.888  77.2057 6.73379 
GRID    10200183        70.8006 60.2023 5.22261 
GRID    10200184        70.9253 61.218  5.31288 
GRID    10200185        71.0489 62.2252 5.40239 
GRID    10200186        71.1726 63.2324 5.49191 
GRID    10200187        71.2962 64.2395 5.58142 
GRID    10200188        71.4198 65.2465 5.67092 
GRID    10200189        71.5434 66.2534 5.76041 
GRID    10200190        71.667  67.2602 5.84989 
GRID    10200191        71.7906 68.2669 5.93936 
GRID    10200192        71.053  74.2117 6.39841 
GRID    10200193        71.2572 75.2088 6.48951 
GRID    10200194        71.4623 76.2097 6.581   
GRID    10200195        71.6657 77.2029 6.67183 
GRID    10200196        68.8384 63.416  5.41361 
GRID    10200197        69.1034 64.695  5.52988 
GRID    10200198        69.3216 65.7599 5.627   
GRID    10200199        69.5397 66.8249 5.72413 
GRID    10200200        69.7579 67.8898 5.82129 
GRID    10200201        69.9766 68.9574 5.91869 
GRID    10200202        70.1944 70.0205 6.01571 
GRID    10200203        70.4124 71.0847 6.11285 
GRID    10200204        70.6305 72.1497 6.21007 
GRID    10200205        69.2792 62.6942 5.30358 
GRID    10200206        69.762  61.9035 5.23098 
GRID    10200207        70.2448 61.1127 5.2139  
GRID    10200208        69.7942 52.0047 4.49403 
GRID    10200209        69.9209 53.0364 4.58572 
GRID    10200210        70.0467 54.0614 4.67682 
GRID    10200211        70.1725 55.0864 4.76791 
GRID    10200212        70.2984 56.1113 4.85901 
GRID    10200213        70.4242 57.1362 4.9501  
GRID    10200214        70.55   58.1611 5.04119 
GRID    10200215        70.6758 59.1859 5.13228 
GRID    10200216        67.0605 54.5694 4.60304 
GRID    10200217        67.2727 55.7584 4.71532 
GRID    10200218        67.4737 56.7398 4.80474 
GRID    10200219        67.6757 57.7259 4.8946  
GRID    10200220        67.8776 58.7114 4.98441 
GRID    10200221        68.0793 59.6961 5.07416 
GRID    10200222        68.2809 60.6799 5.16383 
GRID    10200223        68.4822 61.6627 5.25342 
GRID    10200224        68.6833 62.6444 5.34291 
GRID    10200225        67.6816 53.9869 4.49198 
GRID    10200226        68.366  53.3449 4.43161 
GRID    10200227        69.0503 52.7028 4.44462 
GRID    10200228        68.8788 44.548  3.83129 
GRID    10200229        69.0103 45.6188 3.92646 
GRID    10200230        69.1411 46.6843 4.02116 
GRID    10200231        69.2719 47.7497 4.11585 
GRID    10200232        69.4027 48.8152 4.21055 
GRID    10200233        69.5335 49.8806 4.30524 
GRID    10200234        69.6642 50.946  4.39993 
GRID    10200235        65.3804 46.5217 3.87393 
GRID    10200236        65.6172 47.6776 3.9792  
GRID    10200237        65.825  48.6919 4.07158 
GRID    10200238        66.0327 49.7059 4.16394 
GRID    10200239        66.2404 50.7197 4.25628 
GRID    10200240        66.448  51.7331 4.3486  
GRID    10200241        66.6556 52.7462 4.44089 
GRID    10200242        66.863  53.7589 4.53315 
GRID    10200243        66.2221 46.0468 3.75205 
GRID    10200244        67.0842 45.5605 3.70403 
GRID    10200245        67.9635 45.0645 3.74568 
GRID    10200246        68.0446 37.7522 3.2273  
GRID    10200247        68.1643 38.7275 3.31398 
GRID    10200248        68.2834 39.6985 3.40027 
GRID    10200249        68.4023 40.6695 3.48653 
GRID    10200250        68.5219 41.6405 3.57287 
GRID    10200251        68.6411 42.6114 3.65917 
GRID    10200252        68.7603 43.5824 3.74547 
GRID    10200253        63.8673 39.1394 3.20178 
GRID    10200254        64.1086 40.3127 3.3085  
GRID    10200255        64.3253 41.3715 3.40492 
GRID    10200256        64.5422 42.4301 3.50132 
GRID    10200257        64.7591 43.4886 3.59771 
GRID    10200258        64.9759 44.547  3.69409 
GRID    10200259        65.1926 45.6051 3.79045 
GRID    10200260        64.8889 38.8002 3.07683 
GRID    10200261        65.924  38.4565 3.0405  
GRID    10200262        66.9716 38.1087 3.10892 
GRID    10200263        67.2836 31.5534 2.67636 
GRID    10200264        67.4109 32.5903 2.76852 
GRID    10200265        67.5377 33.6236 2.86035 
GRID    10200266        67.6646 34.6568 2.95218 
GRID    10200267        67.7914 35.6901 3.04402 
GRID    10200268        67.9182 36.7233 3.13585 
GRID    10200269        62.4857 32.3915 2.58732 
GRID    10200270        62.7031 33.4528 2.68394 
GRID    10200271        62.9012 34.4198 2.77198 
GRID    10200272        63.0993 35.3868 2.86001 
GRID    10200273        63.2974 36.3537 2.94804 
GRID    10200274        63.4954 37.3205 3.03607 
GRID    10200275        63.6935 38.2872 3.12409 
GRID    10200276        67.9018 31.4455 2.73857 
GRID    10200277        63.6711 32.1846 2.46047 
GRID    10200278        64.8649 31.9761 2.43518 
GRID    10200279        66.0667 31.7661 2.52824 
